Date,GT_SearchIndex
"May 16, 2008",0
"May 17, 2008",0
"May 18, 2008",0
"May 19, 2008",30
"May 20, 2008",0
"May 21, 2008",0
"May 22, 2008",61
"May 23, 2008",0
"May 24, 2008",0
"May 25, 2008",0
"May 26, 2008",0
"May 27, 2008",0
"May 28, 2008",0
"May 29, 2008",31
"May 30, 2008",33
"May 31, 2008",0
"Jun 1, 2008",48
"Jun 2, 2008",30
"Jun 3, 2008",30
"Jun 4, 2008",60
"Jun 5, 2008",0
"Jun 6, 2008",0
"Jun 7, 2008",0
"Jun 8, 2008",0
"Jun 9, 2008",0
"Jun 10, 2008",0
"Jun 11, 2008",32
"Jun 12, 2008",0
"Jun 13, 2008",34
"Jun 14, 2008",50
"Jun 15, 2008",0
"Jun 16, 2008",0
"Jun 17, 2008",31
"Jun 18, 2008",64
"Jun 19, 2008",0
"Jun 20, 2008",0
"Jun 21, 2008",50
"Jun 22, 2008",100
"Jun 23, 2008",31
"Jun 24, 2008",32
"Jun 25, 2008",0
"Jun 26, 2008",0
"Jun 27, 2008",34
"Jun 28, 2008",49
"Jun 29, 2008",0
"Jun 30, 2008",0
"Jul 1, 2008",0
"Jul 2, 2008",0
"Jul 3, 2008",35
"Jul 4, 2008",0
"Jul 5, 2008",0
"Jul 6, 2008",0
"Jul 7, 2008",0
"Jul 8, 2008",0
"Jul 9, 2008",0
"Jul 10, 2008",32
"Jul 11, 2008",0
"Jul 12, 2008",0
"Jul 13, 2008",0
"Jul 14, 2008",0
"Jul 15, 2008",30
"Jul 16, 2008",0
"Jul 17, 2008",0
"Jul 18, 2008",34
"Jul 19, 2008",0
"Jul 20, 2008",73
"Jul 21, 2008",0
"Jul 22, 2008",0
"Jul 23, 2008",30
"Jul 24, 2008",31
"Jul 25, 2008",33
"Jul 26, 2008",0
"Jul 27, 2008",0
"Jul 28, 2008",0
"Jul 29, 2008",30
